x-axis,D8-D15
second,
-0.008678,9
-0.0086776,9
-0.0086772,9
-0.0086768,0
-0.0086764,9
-0.008676,9
-0.0086756,9
-0.0086752,9
-0.0086748,0
-0.0086744,9
-0.008674,9
-0.0086736,9
-0.0086732,9
-0.0086728,0
-0.0086724,9
-0.008672,9
-0.0086716,9
-0.0086712,9
-0.0086708,0
-0.0086704,9
-0.00867,9
-0.0086696,9
-0.0086692,9
-0.0086688,0
-0.0086684,9
-0.008668,9
-0.0086676,9
-0.0086672,9
-0.0086668,0
-0.0086664,9
-0.008666,9
-0.0086656,9
-0.0086652,9
-0.0086648,0
-0.0086644,9
-0.008664,9
-0.0086636,9
-0.0086632,9
-0.0086628,0
-0.0086624,9
-0.008662,9
-0.0086616,9
-0.0086612,9
-0.0086608,0
-0.0086604,9
-0.00866,9
-0.0086596,9
-0.0086592,9
-0.0086588,0
-0.0086584,9
-0.008658,9
-0.0086576,9
-0.0086572,9
-0.0086568,0
-0.0086564,9
-0.008656,9
-0.0086556,9
-0.0086552,9
-0.0086548,0
-0.0086544,9
-0.008654,9
-0.0086536,9
-0.0086532,9
-0.0086528,0
-0.0086524,9
-0.008652,9
-0.0086516,9
-0.0086512,9
-0.0086508,0
-0.0086504,9
-0.00865,9
-0.0086496,9
-0.0086492,9
-0.0086488,0
-0.0086484,9
-0.008648,9
-0.0086476,9
-0.0086472,9
-0.0086468,0
-0.0086464,9
-0.008646,9
-0.0086456,9
-0.0086452,9
-0.0086448,0
-0.0086444,9
-0.008644,9
-0.0086436,9
-0.0086432,9
-0.0086428,0
-0.0086424,9
-0.008642,9
-0.0086416,9
-0.0086412,9
-0.0086408,0
-0.0086404,9
-0.00864,9
-0.0086396,9
-0.0086392,9
-0.0086388,0
-0.0086384,9
-0.008638,9
-0.0086376,9
-0.0086372,9
-0.0086368,0
-0.0086364,9
-0.008636,9
-0.0086356,9
-0.0086352,9
-0.0086348,0
-0.0086344,9
-0.008634,9
-0.0086336,9
-0.0086332,9
-0.0086328,0
-0.0086324,9
-0.008632,9
-0.0086316,9
-0.0086312,9
-0.0086308,0
-0.0086304,9
-0.00863,9
-0.0086296,9
-0.0086292,9
-0.0086288,0
-0.0086284,9
-0.008628,9
-0.0086276,9
-0.0086272,9
-0.0086268,0
-0.0086264,9
-0.008626,9
-0.0086256,9
-0.0086252,9
-0.0086248,0
-0.0086244,9
-0.008624,9
-0.0086236,9
-0.0086232,9
-0.0086228,0
-0.0086224,9
-0.008622,9
-0.0086216,9
-0.0086212,9
-0.0086208,0
-0.0086204,9
-0.00862,9
-0.0086196,9
-0.0086192,9
-0.0086188,0
-0.0086184,9
-0.008618,9
-0.0086176,9
-0.0086172,9
-0.0086168,0
-0.0086164,9
-0.008616,9
-0.0086156,9
-0.0086152,9
-0.0086148,0
-0.0086144,9
-0.008614,9
-0.0086136,9
-0.0086132,9
-0.0086128,0
-0.0086124,9
-0.008612,9
-0.0086116,9
-0.0086112,9
-0.0086108,0
-0.0086104,9
-0.00861,9
-0.0086096,9
-0.0086092,9
-0.0086088,0
-0.0086084,9
-0.008608,9
-0.0086076,9
-0.0086072,9
-0.0086068,0
-0.0086064,9
-0.008606,9
-0.0086056,9
-0.0086052,9
-0.0086048,0
-0.0086044,9
-0.008604,9
-0.0086036,9
-0.0086032,9
-0.0086028,0
-0.0086024,9
-0.008602,9
-0.0086016,9
-0.0086012,9
-0.0086008,0
-0.0086004,9
-0.0086,9
-0.0085996,9
-0.0085992,9
-0.0085988,0
-0.0085984,9
-0.008598,9
-0.0085976,9
-0.0085972,9
-0.0085968,0
-0.0085964,9
-0.008596,9
-0.0085956,9
-0.0085952,9
-0.0085948,0
-0.0085944,9
-0.008594,9
-0.0085936,9
-0.0085932,9
-0.0085928,0
-0.0085924,9
-0.008592,9
-0.0085916,9
-0.0085912,9
-0.0085908,0
-0.0085904,9
-0.00859,9
-0.0085896,9
-0.0085892,9
-0.0085888,0
-0.0085884,9
-0.008588,9
-0.0085876,9
-0.0085872,9
-0.0085868,0
-0.0085864,9
-0.008586,9
-0.0085856,9
-0.0085852,9
-0.0085848,0
-0.0085844,9
-0.008584,9
-0.0085836,9
-0.0085832,9
-0.0085828,0
-0.0085824,9
-0.008582,9
-0.0085816,9
-0.0085812,9
-0.0085808,0
-0.0085804,9
-0.00858,9
-0.0085796,9
-0.0085792,9
-0.0085788,0
-0.0085784,9
-0.008578,9
-0.0085776,9
-0.0085772,9
-0.0085768,0
-0.0085764,9
-0.008576,9
-0.0085756,9
-0.0085752,9
-0.0085748,0
-0.0085744,9
-0.008574,9
-0.0085736,9
-0.0085732,9
-0.0085728,0
-0.0085724,9
-0.008572,9
-0.0085716,9
-0.0085712,9
-0.0085708,0
-0.0085704,9
-0.00857,9
-0.0085696,9
-0.0085692,9
-0.0085688,0
-0.0085684,9
-0.008568,9
-0.0085676,9
-0.0085672,9
-0.0085668,0
-0.0085664,9
-0.008566,9
-0.0085656,9
-0.0085652,9
-0.0085648,0
-0.0085644,9
-0.008564,9
-0.0085636,9
-0.0085632,9
-0.0085628,0
-0.0085624,9
-0.008562,9
-0.0085616,9
-0.0085612,9
-0.0085608,0
-0.0085604,8
-0.00856,8
-0.0085596,8
-0.0085592,8
-0.0085588,0
-0.0085584,8
-0.008558,8
-0.0085576,8
-0.0085572,8
-0.0085568,0
-0.0085564,8
-0.008556,8
-0.0085556,8
-0.0085552,8
-0.0085548,0
